\
<p>- R&amp;D <span style="font-family:휴먼명조">투자 확대를 최우선으로 고려하고 연방정부 데이터에 대한 접근성 개선</span>\, <span style="font-family:휴먼명조">표준 마련</span>\, <span style="font-family:휴먼명조">규제장벽 완화</span>\, <span style="font-family:휴먼명조">인력 육성</span>\, <span style="font-family:휴먼명조">자국 </span>AI <span style="font-family:휴먼명조">기술</span><span style="font-family:휴먼명조">･</span><span style="font-family:휴먼명조">산업보호 등을 명시</span></p>\
\
<p>- <span style="font-family:휴먼명조">전략적 경쟁자 및 적대국의 </span>AI <span style="font-family:휴먼명조">기술 침해 가능성에 대비한 자국 기술 보호 입장도 강화 </span></p>\
\
<p style="margin-left:12pt"><span style="font-size:6pt">&nbsp; </span></p>\
\
<p>&lt;<span style="font-family:한양중고딕">표</span>&gt; <span style="font-family:한양중고딕">미 </span>AI <span style="font-family:한양중고딕">이니셔티브 추진원칙 및 정책 구성</span></p>\
\
<table cellspacing="0" style="border-collapse:collapse; table-layout:fixed">\
	<tbody>\
		<tr>\
			<td colspan="2" style="background-color:#e5e5e5; border-color:#000000 #000000 #7f7f7f; height:14.65pt; width:88.35pt">\
			<p style="text-align:center">5<span style="font-family:맑은 고딕">대 정책방향</span></p>\
			</td>\
			<td style="background-color:#e5e5e5; border-color:#000000 #000000 #7f7f7f; height:14.65pt; width:362.86pt">\
			<p style="text-align:center"><span style="font-family:맑은 고딕">주요 내용</span></p>\
			</td>\
		</tr>\
		<tr>\
			<td colspan="2" style="background-color:#e6eef7; border-color:#7f7f7f #000000; height:148.94pt; width:88.35pt">\
			<p style="text-align:center"><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">추진원칙</span></span></p>\
			</td>\
			<td style="border-color:#7f7f7f #000000; height:148.94pt; vertical-align:middle; width:362.86pt">\
			<p style="margin-left:3.2pt"><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">∙</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">과학적 발견</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">\, </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">산업 경쟁력 및 국가안전보장 촉진을 위해 연방 정부</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">\, </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">산업계</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">\, </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">학계 전반에 걸친 </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">AI</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">의 기술적 진보를 촉진</span></span></p>\
\
			<p style="margin-left:3.2pt"><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">∙</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">AI </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">관련 신산업 창출과 기존 산업 </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">AI</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">의 응용을 지원하기 위해 기술 표준 개발</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">\, AI </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">기술 테스트 및 </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">AI </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">기술 적용에 따른 장벽 완화</span></span></p>\
\
			<p><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">∙</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">현재와 미래에 대비해 미국 노동자들의 </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">AI </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">기술 개발 및 적용 스킬 강화</span></span></p>\
\
			<p style="margin-left:3.2pt"><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">∙</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">AI </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">기술에 대한 국민의 신뢰와 자신감을 고취시키고</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">\, </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">적용 과정에서 시민의 자유</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">\, </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">사생활 및 미국의 가치를 보호</span></span></p>\
\
			<p style="margin-left:3.2pt"><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">∙</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">AI </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">분야에서의 미국 기업의 기술적 우위 확보</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">\, </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">전략적 경쟁 업체 및 적대국으로부터 미국 기업 핵심 </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">AI </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">기술 보호</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">\, AI </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">연구 및 혁신 지원 및 미국 </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">AI </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">산업계 시장 개척 여지를 마련하기 위한 우호적 국제 환경 형성</span></span></p>\
			</td>\
		</tr>\
		<tr>\
			<td rowspan="4" style="background-color:#e6eef7; border-color:#7f7f7f #000000 #000000; height:201.08pt; width:32.85pt">\
			<p style="text-align:center"><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">정책 </span></span></p>\
\
			<p style="text-align:center"><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">구성</span></span></p>\
			</td>\
			<td style="background-color:#e6eef7; border-color:#7f7f7f #000000 #7f7f7f currentColor; height:42.68pt; width:55.5pt">\
			<p style="text-align:center"><span style="font-size:9.5pt">R&amp;D</span></p>\
			</td>\
			<td style="border-color:#7f7f7f #000000; height:42.68pt; vertical-align:middle; width:362.86pt">\
			<p style="margin-left:3.2pt"><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">∙</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">백악관 과학기술정책국</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">(OSTP) </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">과학기술위원회</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">(NSTC) </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">내 </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">AI</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">특별위원회 설립</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">(&rsquo;17.6)</span></span></p>\
\
			<p style="margin-left:3.2pt"><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">∙</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">AI R&amp;D </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">전략계획 발표</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">(&rsquo;19.6): </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">연방 </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">R&amp;D </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">우선순위 확보와 투자 효율 담보</span></span></p>\
\
			<p><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">∙</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">중장기 관점 인프라</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">&middot;</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">데이터</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">&middot;</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">표준 등 기반 연구 강조</span></span></p>\
			</td>\
		</tr>\
		<tr>\
			<td style="background-color:#e6eef7; border-color:#7f7f7f #000000 #7f7f7f currentColor; height:42.68pt; width:55.5pt">\
			<p style="text-align:center"><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">산업</span></span></p>\
			</td>\
			<td style="border-color:#7f7f7f #000000; height:42.68pt; vertical-align:middle; width:362.86pt">\
			<p style="margin-left:3.2pt"><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">∙</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">자국 산업 보호</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">&middot;</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">경쟁력 강화</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">&middot;</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">규제 완화 측면에서 산업 분야별 </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">AI </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">응용 정책 개발을 추진</span></span></p>\
\
			<p><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">∙</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">교통</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">/</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">의료</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">/</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">제조</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">/</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">금융</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">/</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">농업</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">/</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">기상</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">&middot;</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">해양</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">&middot;</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">우주</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">/</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">안보</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">&middot;</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">방위 분야 중심</span></span></p>\
			</td>\
		</tr>\
		<tr>\
			<td style="background-color:#e6eef7; border-color:#7f7f7f #000000 #7f7f7f currentColor; height:57.86pt; width:55.5pt">\
			<p style="text-align:center"><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">인력</span></span></p>\
			</td>\
			<td style="border-color:#7f7f7f #000000; height:57.86pt; vertical-align:middle; width:362.86pt">\
			<p style="margin-left:3.2pt"><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">∙</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">노동자 보호를 위한 정부 조정 역할과 민간 참여 독려</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">: </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">직무 개발과 재교육 프로그램 확대</span></span></p>\
\
			<p style="margin-left:3.2pt"><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">∙</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">고급 개발 인력을 확충하기 위해 중장기적인 </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">STEM </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">교육 정책을 강화하고 연방 부처들의 연구 프로그램을 적극 활용</span></span></p>\
			</td>\
		</tr>\
		<tr>\
			<td style="background-color:#e6eef7; border-color:#7f7f7f #000000 #000000 currentColor; height:57.86pt; width:55.5pt">\
			<p style="text-align:center"><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">기타</span></span></p>\
			</td>\
			<td style="border-color:#7f7f7f #000000 #000000; height:57.86pt; vertical-align:middle; width:362.86pt">\
			<p style="margin-left:3.2pt"><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">∙</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">AI </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">개발과 활용을 위한 기술 및 윤리적 가이던스 개발 노력</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">: </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">설명가능하고 견고한 인공지능과 고용 시장 보호 관련 </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">R&amp;D </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">프로젝트 추진</span></span></p>\
\
			<p style="margin-left:3.2pt"><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">∙</span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">국제기구 </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">AI </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">개발 원칙 수립 과정에서의 적극적인 역할을 통해 글로벌 </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">AI </span></span><span style="font-size:9.5pt"><span style="font-family:맑은 고딕">리더십 강화</span></span></p>\
			</td>\
		</tr>\
	</tbody>\
</table>\
,1,1,16.hwp,16.gif,241010,미국,,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
10436,Ten Ways the Precautionary Principle Undermines Progress in Artificial Intelligence,ITIF\, AI 규제 수립 원칙 고찰,,0,1548892800,0,https://itif.org/sites/default/files/2019-precautionary-principle.pdf,,ITIF,36,보고서,인공지능(AI)\, AI 규제 원칙,<p><span style="font-family:휴먼명조">▸</span><span style="font-family:휴먼명조">정보기술혁신재단</span>(ITIF)<span style="font-family:휴먼명조">은 </span>AI<span style="font-family:휴먼명조">를 둘러싼 규제 원칙과 그 영향을 분석하고</span>\, <span style="font-family:휴먼명조">정책적 시사점을 제시</span></p>\
\
<p>- AI<span style="font-family:휴먼명조">는 막대한 경제적</span>&middot;<span style="font-family:휴먼명조">사회적 이익을 창출할 수 있는 잠재력을 보유하고 있지만</span>\, <span style="font-family:휴먼명조">일자리 감소</span>&middot;<span style="font-family:휴먼명조">비인간화 등의 부정적 효과에 대한 우려 또한 증대</span></p>\
\
<p>- <span style="font-family:휴먼명조">결국 </span>AI <span style="font-family:휴먼명조">기술을 지지하는 입장과 이를 반대 입장 간의 견해차가 존재하며</span>\, <span style="font-family:휴먼명조">정부의 규제 수립 원칙에 영향을 발현</span></p>\
\
<p style="margin-left:12pt"><span style="font-size:6pt"><span style="color:#ff0000">&nbsp; </span></span></p>\
\
<p><span style="font-family:휴먼명조">▸</span><span style="font-family:휴먼명조">일반적으로 정부의 신기술 규제 수립 시 사전예방원칙</span>(precautionary principle)<span style="font-family:휴먼명조">이나 혁신원칙</span>(innovation principle) <span style="font-family:휴먼명조">중 하나를 반영하는 경우가 다수</span></p>\
\
<p>- (<span style="font-family:휴먼명조">사전예방원칙</span>) <span style="font-family:휴먼명조">기술 혁신이 공공 혹은 환경에 손상을 입힐 가능성이 있는 경우</span>\, <span style="font-family:휴먼명조">신기술의 안정성이 입증될 때까지 정부가 그 사용을 제한할 수 있다는 원칙</span></p>\
\
<p>- (<span style="font-family:휴먼명조">혁신원칙</span>) <span style="font-family:휴먼명조">대다수 기술 혁신이 사회적 이익을 유발하되 위험성은 크지 않으므로</span>\, <span style="font-family:휴먼명조">필요에 따라 위험을 제한하기 위한 보호책을 구축하고 혁신이 확산될 수 있는 환경을 정부가 조성해야 한다는 관점</span></p>\
\
<p style="margin-left:12pt"><span style="font-size:6pt"><span style="color:#ff0000">&nbsp; </span></span></p>\
\
<p><span style="font-family:휴먼명조">▸</span>AI<span style="font-family:휴먼명조">에 대한 비관적 기류가 우세할 경우</span>\, <span style="font-family:휴먼명조">기술개발 및 도입을 제한하는 정책이 시행될 가능성이 높으며</span>\, <span style="font-family:휴먼명조">사전예방원칙에 기반한 정책은 </span>AI<span style="font-family:휴먼명조">에 부정적 영향을 발현</span></p>\
\
<p>- <span style="font-family:휴먼명조">△</span>AI <span style="font-family:휴먼명조">개발 속도 둔화 및 관련 비용 증가 </span><span style="font-family:휴먼명조">△</span><span style="font-family:휴먼명조">혁신 감소 </span><span style="font-family:휴먼명조">△</span>AI <span style="font-family:휴먼명조">품질 저하 </span><span style="font-family:휴먼명조">△</span>AI <span style="font-family:휴먼명조">도입 저해 </span><span style="font-family:휴먼명조">△</span>AI<span style="font-family:휴먼명조">로 인한 경제 성장 효과 차단 </span><span style="font-family:휴먼명조">△</span><span style="font-family:휴먼명조">소비자 선택지 감소 </span><span style="font-family:휴먼명조">△</span><span style="font-family:휴먼명조">소비자 비용 증가 </span><span style="font-family:휴먼명조">△</span><span style="font-family:휴먼명조">소비자 경험 개선 지연 </span><span style="font-family:휴먼명조">△</span>AI<span style="font-family:휴먼명조">가 유발하는 긍정적 사회 영향 축소 </span><span style="font-family:휴먼명조">△</span><span style="font-family:휴먼명조">기업</span><span style="font-family:휴먼명조">&sdot;</span><span style="font-family:휴먼명조">국가의 경제적 경쟁력 하락 및 국가 안보 우려 제고</span></p>\
\
<p style="margin-left:12pt"><span style="font-size:6pt"><span style="color:#ff0000">&nbsp; </span></span></p>\
\
<p><span style="font-family:휴먼명조">▸</span><span style="font-family:휴먼명조">정책적으로 </span>AI<span style="font-family:휴먼명조">의 효용은 포착하되 위해성은 경감시키는 조치 마련이 필요</span></p>\
,1,2,17.hwp,17.gif,241010,미국,,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
10437,Determinants and impact of automation: An analysis of robots' adoption in OECD countries,OECD\, 국가 내 로봇자동화 도입 결정 요인과 영향,,0,1548892800,0,https://read.oecd-ilibrary.org/science-and-technology/determinants-and-impact-of-automation_ef425cb0-en#page1,,OECD,35,보고서,로봇\, 고용 변화\, 기술적 실업,<p><span style="font-family:휴먼명조">▸</span><span style="font-family:휴먼명조">기존 연구들은 </span>AI<span style="font-family:휴먼명조">와 로봇기술의 발전으로 산업이 자동화되면 </span>&lsquo;<span style="font-family:휴먼명조">기술적 실업</span>&rsquo;<span style="font-family:휴먼명조">을 초래할 수 있으며</span>\, <span style="font-family:휴먼명조">고용의 양극화로 연결될 수 있다고 주장</span></p>\
\
<p>- <span style="font-family:휴먼명조">기존의 논문에서는 로봇의 도입과 노동투입량을 측정하여 로봇이 산업에 미치는 영향에 대하여 분석</span></p>\
\
<p style="margin-left:12pt"><span style="font-size:6pt"><span style="color:#ff0000">&nbsp; </span></span></p>\
\
<p><span style="font-family:휴먼명조">▸</span>OECD<span style="font-family:휴먼명조">는 노동 총계 측정에 의존하는 기존 연구와 달리 산업 로봇의 특정 적용 분야를 대상으로 고용 데이터와 연계하여 분석</span></p>\
\
<p>- <span style="font-family:휴먼명조">산업기술을 분류하고 이를 분석한 결과</span>\, <span style="font-family:휴먼명조">서로 다른 직종에 다른 영향을 미칠 수 있으며</span>\, <span style="font-family:휴먼명조">동일한 직업군이 여러 로봇에 영향을 받을 수 있음</span></p>\
\
<p>- <span style="font-family:휴먼명조">총 고용이나 총 자본스톡에 기초한 통계는 신중하게 해석하여야 하며</span>\, <span style="font-family:휴먼명조">자동화는 고용을 대체하지 않고 업무의 성격을 바꿀 것이라는 가정 하에 세부기술과 로봇도입의 관계를 해석해야 함</span></p>\
\
<p style="margin-left:12pt"><span style="font-size:6pt"><span style="color:#ff0000">&nbsp; </span></span></p>\
\
<p><span style="font-family:휴먼명조">▸</span><span style="font-family:휴먼명조">국가</span>&middot;<span style="font-family:휴먼명조">지역에 따라 다르지만</span>\, <span style="font-family:휴먼명조">평균적으로 로봇도입에 따라 최저 수준의 기술이 요구 되는 직업은 감소하지만</span>\, <span style="font-family:휴먼명조">전문가</span>&middot;<span style="font-family:휴먼명조">기술자는 증가하는 것으로 나타나 고용양극화 가설은 기각</span></p>\
\
<p>- 5<span style="font-family:휴먼명조">개 직업군</span><span style="font-family:휴먼명조">에 대한 로봇도입의 효과를 계산한 결과</span>\, <span style="font-family:휴먼명조">전문가와 기술자 직종의 고용에는 긍정적 상관관계가 나타나는데 반해 다른 직종에는 부정적인 영향</span></p>\
\
<p>- <span style="font-family:휴먼명조">대부분의 </span>OECD <span style="font-family:휴먼명조">국가는 로봇의 확산으로 전문가의 증가</span>\, <span style="font-family:휴먼명조">최저수준의 기술요구 직종의 감소 현상이 발견됨</span></p>\
\
<p>- <span style="font-family:휴먼명조">단</span>\, <span style="font-family:휴먼명조">미국의 경우 로봇의 확산과 관련된 고용변화를 추정한 결과</span>\, <span style="font-family:휴먼명조">기술자의 증가와 최저 수준의 기술요구 직종 증가로 고용 양극화 가설의 증거로 활용될 수 있음</span></p>\
,1,1,18.hwp,18.gif,241013,글로벌,,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
10438,WEGE ZUR ERREICHUNG DER KLIMAZIELE2030 IM VERKEHRSSEKTOR,독일 NPM\, 2030년 미래 모빌리티를 위한 국가 플랫폼 구축방안,,0,1551312000,0,https://www.plattform-zukunft-mobilitaet.de/wp-content/uploads/2019/03/Zwischenbericht-03_2019-der-AG1-Klimaschutz-der-NPM-Wege-zur-Erreichung-der-Klimaziele-2030-im-Verkehrssektor.pdf,,NPM,76,보고서,전기차\, 연료전지차량\, 재생에너지\, 환경보호\, 제도 프레임워크,<p><span style="font-family:휴먼명조">▸</span>&rsquo;18<span style="font-family:휴먼명조">년</span>\, <span style="font-family:휴먼명조">독일 연방정부는 </span>National Platform for Future Mobility(NPM) <span style="font-family:휴먼명조">계획을 통해 교통부문의 환경 보호 이슈를 해결하고 이점을 활용하는 방안 제시</span></p>\
\
<p>- <span style="font-family:휴먼명조">전기자동차</span>\, <span style="font-family:휴먼명조">플러그인 하이브리드 자동차</span>\, <span style="font-family:휴먼명조">연료전지차량 등 재생에너지를 효율적으로 사용하여 자동차의 온실가스 배출 저감</span></p>\
\
<p>- <span style="font-family:휴먼명조">운전자의 주행 습관 또는 관리 측면에 대해 크루즈 컨트롤 등의 기술적 개선을 통해 자동차 운행에 필요한 에너지 소비를 최소화하고 효율 극대화</span></p>\
\
<p>- <span style="font-family:휴먼명조">온실가스 배출 감소를 위한 장기적인 관점으로 재생 가능한 연료 바이오</span>\, <span style="font-family:휴먼명조">전기</span>\, <span style="font-family:휴먼명조">가스 기반 연료에 대한 기술 도입이 필요</span></p>\
\
<p>- <span style="font-family:휴먼명조">버스</span>\, <span style="font-family:휴먼명조">자전거</span>\, <span style="font-family:휴먼명조">보행자 통행을 강화하고 화물 운송은 철도 및 내륙 항법으로 변화했으며 교통정보 디지털화를 통해 운송 시스템 전반에 걸친 효율성의 제고가 필요</span></p>\
\
<p style="margin-left:12pt"><span style="font-size:6pt"><span style="color:#ff0000">&nbsp; </span></span></p>\
\
<p><span style="font-family:휴먼명조">▸</span><span style="font-family:휴먼명조">교통 부문 친환경적 혁신을 통해 온실가스를 감축하고 관련 산업을 선도하기 위한 단계적 절차를 통해 법적</span>&middot;<span style="font-family:휴먼명조">제도적 프레임워크를 구축</span></p>\
\
<p>- (1<span style="font-family:휴먼명조">단계</span>) &rsquo;20<span style="font-family:휴먼명조">년까지는 가능한 조속히 시행할 수 있는 조치를 명확히 파악하며</span>\, <span style="font-family:휴먼명조">교통 분야의 기술 및 인프라의 혁신을 가속할 수 있는 부문에 대한 투자 필요</span>\, <span style="font-family:휴먼명조">기업과 소비자 및 공공에 대한 부문별 규제 체계를 조기 구축하여 투자에 대한 안전성 확보가 중요</span></p>\
\
<p>- (2<span style="font-family:휴먼명조">단계</span>) &rsquo;20<span style="font-family:휴먼명조">년</span>~&rsquo;26<span style="font-family:휴먼명조">년의 기간에는 </span>1<span style="font-family:휴먼명조">단계에서 요구된 조치와 결과에 대해 검토하여 필요한 후속조치를 추진하고</span>\, <span style="font-family:휴먼명조">이산화탄소의 감소 효과뿐만 아니라 경제적</span>\, <span style="font-family:휴먼명조">사회적 효과를 고려하여 균형적인 투자가 필요</span></p>\
\
<p>- (3<span style="font-family:휴먼명조">단계</span>) &rsquo;26<span style="font-family:휴먼명조">년</span>~&rsquo;30<span style="font-family:휴먼명조">년까지의 기간에는 </span>1<span style="font-family:휴먼명조">단계와 </span>2<span style="font-family:휴먼명조">단계에서 확보한 경험을 기반으로 </span>&rsquo;30<span style="font-family:휴먼명조">년 이후의 장기적인 발전을 위한 조치를 고려</span></p>\
,1,1,19.hwp,19.gif,241012,독일,,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
10439,中国NEV産業︓事業環境の変化から⾒る 今後の課題とビジネス機会,중국 신에너지차 산업으로 인한 일본의 기회,,0,1558396800,0,https://www.mitsui.com/mgssi/ja/report/detail/__icsFiles/afieldfile/2019/05/21/1905t_zhao.pdf,,Mitsui&Co.,8,보고서,신에너지차\, 중국 신에너지차 정책 방향,<p><span style="font-family:휴먼명조">▸</span><span style="font-family:휴먼명조">세계 </span>1<span style="font-family:휴먼명조">위인 중국의 신에너지 차량</span>(NEV\, New Energy Vehicle) <span style="font-family:휴먼명조">시장에서 </span>NEV <span style="font-family:휴먼명조">규제의 공식 시행과 </span>2020<span style="font-family:휴먼명조">년 보조금 철폐를 앞두고 시장 환경 변화를 시사</span></p>\
\
<p>- <span style="font-family:휴먼명조">중국 정부는 에너지 절약을 목표로 </span>NEV <span style="font-family:휴먼명조">산업발전계획</span>(2012~2020)<span style="font-family:휴먼명조">을 발표</span>(&rsquo;12)\, <span style="font-family:휴먼명조">배터리 전기차 </span>500<span style="font-family:휴먼명조">만대</span>\, <span style="font-family:휴먼명조">충전소 </span>480<span style="font-family:휴먼명조">만개 도입을 추진 </span></p>\
\
<p>- NEV <span style="font-family:휴먼명조">판매 실적</span>*<span style="font-family:휴먼명조">은 최근 </span>5<span style="font-family:휴먼명조">년간</span>(&rsquo;14~&rsquo;18) 20<span style="font-family:휴먼명조">배 가량 증가하였고</span>\, &rsquo;20<span style="font-family:휴먼명조">년 목표였던 </span>500<span style="font-family:휴먼명조">만대 이상의 판매량을 기록할 전망</span></p>\
\
<p style="margin-left:44pt"><span style="font-family:휴먼명조">* BEV 98.4</span><span style="font-family:휴먼명조">만대</span><span style="font-family:휴먼명조">\, PHEV 27.1</span><span style="font-family:휴먼명조">만대</span></p>\
\
<p style="margin-left:12pt"><span style="font-size:6pt"><span style="color:#ff0000">&nbsp; </span></span></p>\
\
<p><span style="font-family:휴먼명조">▸</span><span style="font-family:휴먼명조">중국 정부는 점유율 목표를 달성했다고 판단</span>\, <span style="font-family:휴먼명조">충전 인프라와 차량</span>&middot;<span style="font-family:휴먼명조">배터리 안전성 향상에 초점을 두고 보조금 지원에서 기업 경쟁 환경으로 계획</span>*<span style="font-family:휴먼명조">을 수정</span></p>\
\
<p style="margin-left:44pt"><span style="font-family:휴먼명조">* </span><span style="font-family:휴먼명조">안전성 및 충전 인프라 확충 강화 </span><span style="font-family:휴먼명조">NEV </span><span style="font-family:휴먼명조">보조금 제도 수정</span><span style="font-family:휴먼명조">(2019. 03. 18.)</span></p>\
\
<p style="margin-left:12pt"><span style="font-size:6pt">&nbsp; </span></p>\
\
<p>&lt;<span style="font-family:한양중고딕">표</span>&gt; <span style="font-family:한양중고딕">중국 정부의 </span>NEV <span style="font-family:한양중고딕">정책 방향</span></p>\
\
<table cellspacing="0" style="border-collapse:collapse; table-layout:fixed">\
	<tbody>\
		<tr>\
			<td style="background-color:#e5e5e5; border-color:#000000 #000000 #7f7f7f; height:14.65pt; width:110.99pt">\
